Company Name,Domain,Website URL,Category,Domain Rating,Organic Traffic,Organic Keywords,Discovery Method,Has YouTube Channel,YouTube Channel URL,YouTube Subscribers,Has Website Videos,Total Videos Found,Video 1 URL,Video 1 Type,Video 1 Title,Video 2 URL,Video 2 Type,Video 2 Title,Video 3 URL,Video 3 Type,Video 3 Title,Video 4 URL,Video 4 Type,Video 4 Title,Video 5 URL,Video 5 Type,Video 5 Title,Video 6 URL,Video 6 Type,Video 6 Title,Video 7 URL,Video 7 Type,Video 7 Title,Video 8 URL,Video 8 Type,Video 8 Title,Video 9 URL,Video 9 Type,Video 9 Title,Video 10 URL,Video 10 Type,Video 10 Title
F5 Networks,education.f5.com,https://education.f5.com/courses/1149,,92.0,961,118,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=fX1MX7hp91E,youtube_embed,F5 APM Configuration Demo - YouTube,https://www.youtube.com/watch?v=0B7YD5jCbVA,youtube_embed,Use F5 Bug Tracker - YouTube,https://www.youtube.com/shorts/FpCKOylklHQ,youtube_embed,About F5 Networks Software Company #softwarecompanies #F5 ...,https://www.youtube.com/watch?v=HGzj45xB8RI,youtube_embed,BIG-IP AWAF Demo 01 -Create Simple App Security Policies with F5 ...,,,,,,,,,,,,,,,,,,
Figma,figma.com,https://www.figma.com,,92.0,12342054,276830,Website Video Scrape,No,,,Yes,4,https://www.figma.com/demo/,unknown,See a demo of Figma,https://www.youtube.com/watch?v=JGLfyTDgfDc,youtube_embed,Introducing Figma: A Beginners Tutorial (2023 UI UX Design),https://www.youtube.com/channel/UCQsVmhSa4X-G3lHlUtejzLA,youtube_embed,Figma - YouTube,https://www.youtube.com/watch?v=9Y2Yz-ir3JM,youtube_embed,Intro to Figma Make (Tutorial) - YouTube,,,,,,,,,,,,,,,,,,
Freshdesk,support.freshdesk.com,https://support.freshdesk.com/support/solutions/articles/237489-is-there-a-demo-video-of-freshdesk-,,92.0,10694,777,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=cVi5AT1LmMI,youtube_embed,Full Freshdesk Ticketing System Tutorial 2025 (For Beginners),https://www.youtube.com/user/freshdesk,youtube_embed,Freshdesk - YouTube,https://www.youtube.com/watch?v=EDxTycSahkA,youtube_embed,Freshdesk Tutorial For Beginners (2025) | How to Use ... - YouTube,https://www.youtube.com/watch?v=j4yAw31TFF0,youtube_embed,How To Use Freshdesk Ticketing System - YouTube,,,,,,,,,,,,,,,,,,
GitBook,gitbook.com,https://www.gitbook.com,,92.0,31630,1403,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=yfbKXqRAgOA,youtube_embed,Build fantastic documentation using GitBook - YouTube,https://www.youtube.com/watch?v=0oESfogMnTY,youtube_embed,Gitbook: Great Free-ish Tool to Build Your Docs Page - YouTube,https://www.youtube.com/watch?v=_W20z_Isyyc,youtube_embed,GITBOOK Document Everything for developers - YouTube,,,,,,,,,,,,,,,,,,,,,
GitLab,about.gitlab.com,https://about.gitlab.com/demo/,,92.0,703591,17080,Website Video Scrape,No,,,Yes,3,https://about.gitlab.com/demo/,unknown,"Watch the Demo, see what GitLab can do for your team",https://www.youtube.com/watch?v=7q9Y1Cv-ib0,youtube_embed,DevOps Platform - GitLab Product Overview Demo - YouTube,https://www.youtube.com/watch?v=vXcWPJ1CUAE,youtube_embed,End-to-End GitLab demo to an executive (~10 mins) - YouTube,,,,,,,,,,,,,,,,,,,,,
GitLab CI,handbook.gitlab.com,https://handbook.gitlab.com/handbook/customer-success/professional-services-engineering/education-services/ilt-labs/gitlabcicdhandsonlab1/,,92.0,14546,2785,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=7q9Y1Cv-ib0,youtube_embed,DevOps Platform - GitLab Product Overview Demo - YouTube,https://www.youtube.com/watch?v=z7nLsJvEyMY,youtube_embed,GitLab CI/CD Pipeline Tutorial for Beginners - YouTube,https://www.youtube.com/watch?v=ljth1Q5oJoo,youtube_embed,Continuous Integration with GitLab (overview demo) - YouTube,,,,,,,,,,,,,,,,,,,,,
Gumroad,gumroad.com,https://www.gumroad.com,,92.0,358072,21249,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=o9lKN0XL_Do,youtube_embed,How To Sell Digital Products on Gumroad 2025 - YouTube,https://www.youtube.com/playlist?list=PLHTV8NHVezDrpyiAyVSF3jckmbIykc4Ck,youtube_embed,Gumroad Demos - YouTube,https://www.youtube.com/watch?v=TYl1RyJO1sg,youtube_embed,How to use Gumroad to sell your products online - Full Course,https://www.youtube.com/watch?v=NZhHu-Dd5Ys,youtube_embed,How To Create an Online Store with Lemon Squeezy ... - YouTube,,,,,,,,,,,,,,,,,,
Hostinger VPS,hostinger.com,https://www.hostinger.com/ca/vps/docker/neko,,92.0,5912126,169643,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=oDzkmotLgks,youtube_embed,Hostinger VPS Tutorial 2026: Step-by-Step Guide for Beginners,https://www.youtube.com/watch?v=Q-8HE8Lqu8w,youtube_embed,Effortless Hostinger VPS Setup: Step-by-Step Tutorial on Server Avatar,https://www.youtube.com/watch?v=WWk2RQNKTnc,youtube_embed,Host multiple websites on a VPS (Hostinger) - YouTube,https://www.youtube.com/watch?v=JZd8TkJFOM8,youtube_embed,"Hostinger VPS Review: Speed, Performance, & Features Tested",,,,,,,,,,,,,,,,,,
Hotjar,hotjar.com,https://www.hotjar.com,,92.0,171465,6816,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=b1W50A7mo_k,youtube_embed,"Hotjar Tutorial & Full Demo 2024: Heatmaps, Session Recordings ...",https://www.youtube.com/watch?v=haNaGEb7830,youtube_embed,HotJar Tutorial: Everything You Need to Get Started in 2025 - YouTube,https://www.youtube.com/watch?v=CUuSNOw_5Bg,youtube_embed,How to Use HotJar Complete Tutorial - YouTube,,,,,,,,,,,,,,,,,,,,,
IBM Cloud,mediacenter.ibm.com,https://mediacenter.ibm.com/media/IBM+Cloud+Pak+for+Data+System+demo/1_g182g8kg,,92.0,12717,1956,Website Video Scrape,No,,,Yes,8,https://www.youtube.com/watch?v=bbOG81FU_lo,youtube_embed,IBM Cloud Code Engine - Hello World application demo - YouTube,https://www.youtube.com/watch?v=iwH_LK6fWRQ,youtube_embed,Tour of IBM Cloud — Call for Code tech demo - YouTube,https://mediacenter.ibm.com/media/DemoA+IBM+Cloud+Reservations+%E2%80%93+Virtual+Server+for+VPC/1_x29dsde7,unknown,Demo: IBM Cloud Reservations – Virtual Server for VPC,https://www.youtube.com/watch?v=54TiuoIgY6M,youtube_embed,"IBM OpenPages Tutorial for Newbies | Governance, Risk ... - YouTube",https://www.youtube.com/playlist?list=PLsqnBOFBC_MYswzNb3NKiLSQeb7-0_YLd,youtube_embed,IBM OpenPages - YouTube,https://www.youtube.com/watch?v=avZ7DaVrQAY,youtube_embed,IBM Blueworks Live + IBM Process Mining + IBM OpenPages Demo,https://www.youtube.com/watch?v=SctPJhSPUdg,youtube_embed,An Aggregation AI Demo on IBM Watson Assistant & Discovery ...,https://www.youtube.com/watch?v=jrA_cOTSi4E,youtube_embed,Create a Powerful RAG Chatbot in 10 Minutes with IBM watsonx,,,,,,
IBM Cognos,public.dhe.ibm.com,https://public.dhe.ibm.com/software/data/sw-library/cognos/demos/od_risk_cockpit/,,92.0,3277,1286,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=CRcokNwqLSc,youtube_embed,IBM Cognos Analytics in Action - YouTube,https://www.youtube.com/watch?v=uYPucBj05KE,youtube_embed,IBM Cognos Analytics Demonstration - YouTube,https://www.youtube.com/watch?v=6WYfQPVm3kY,youtube_embed,IBM Cognos Tutorial - Mindmajix - YouTube,https://public.dhe.ibm.com/software/data/sw-library/cognos/demos/od_risk_cockpit/,unknown,IBM-Cognos Risk Cockpit Demo,,,,,,,,,,,,,,,,,,
Indeed,ca.indeed.com,"https://ca.indeed.com/q-software-demonstration-videos-l-toronto,-on-jobs.html",,92.0,6302069,461017,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=jRkUBRBNX_A,youtube_embed,Indeed Tutorial For Beginners 2025 (Full Guide) - YouTube,https://www.youtube.com/watch?v=IPtrWlgDI0A,youtube_embed,How Indeed Connects Job Seekers with Employers With Help From ...,https://www.youtube.com/watch?v=vUzDmQuxLAw,youtube_embed,How Indeed Makes Data-Driven Decisions with Tableau - YouTube,https://www.youtube.com/watch?v=dqqaEaoJpm8,youtube_embed,Indeed Accelerates Job Matches with Agentforce | Salesforce,,,,,,,,,,,,,,,,,,
Jimdo,jimdo.com,https://www.jimdo.com,,92.0,467685,20733,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=GbbgBAJj_ps,youtube_embed,2021 Jimdo Creator Demo: Van scratch een website ... - YouTube,https://www.youtube.com/watch?v=C96Hu65k3hQ,youtube_embed,How to add Popup to Jimdo website - YouTube,https://actividadesyrecursos.jimdofree.com/video/,unknown,Video - actividadesyrecursos jimdo page!,,,,,,,,,,,,,,,,,,,,,
ActiveCampaign,activecampaign.com,https://www.activecampaign.com,CRM Software,91.0,266796,20079,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=Oel0R9LZ1ZI,youtube_embed,ActiveCampaign Platform Demo,https://www.activecampaign.com/learn/videos/getting-started-with-activecampaign-in-9-minutes,unknown,Getting Started with ActiveCampaign in 9 Minutes,,,,,,,,,,,,,,,,,,,,,,,,
Acuity Scheduling,acuityscheduling.com,https://acuityscheduling.com,,91.0,338463,22431,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=QYKc4Gbxkd8,youtube_embed,Acuity Scheduling Tutorial 2025 (For Beginners) - YouTube,https://www.youtube.com/watch?v=5a0BbBuG8nI,youtube_embed,How To Use Acuity Scheduling (Tutorial) - YouTube,https://www.youtube.com/watch?v=1ZE-gcwvVB8,youtube_embed,Acuity Scheduling: How it Works - YouTube,https://www.youtube.com/watch?v=1CnI7JHuHa4,youtube_embed,Acuity Scheduling Demo for Yoga Classes and Private ... - YouTube,,,,,,,,,,,,,,,,,,
Airtable,airtable.com,https://www.airtable.com,CRM Software,91.0,857461,10596,Website Video Scrape,No,,,Yes,8,https://www.airtable.com/lp/resources/demos,unknown,Watch our Free Demos - Airtable,https://www.youtube.com/watch?v=1iz_LybXWto,youtube_embed,Airtable Tutorial for Beginners [2023] - YouTube,https://www.airtable.com/videos/cobuilder-demo,unknown,Cobuilder Demo - Airtable,https://www.youtube.com/watch?v=Hq3rQpodt58,youtube_embed,Airtable - Full Course for Beginners - YouTube,https://www.youtube.com/@AirtableApp/featured,youtube_embed,Airtable - YouTube,https://www.youtube.com/watch?v=xmFRkqbdQdI,youtube_embed,Airtable Automation for Beginners Updated for 2025 - YouTube,https://www.airtable.com/videos/explore-airtable-automations,unknown,Explore Airtable Automations Preview,https://www.youtube.com/watch?v=mGhLZzli4jc,youtube_embed,Getting Started with Airtable Automations - YouTube,,,,,,
Alibaba Cloud,alibabacloud.com,https://www.alibabacloud.com,,91.0,594513,15105,Website Video Scrape,No,,,Yes,4,https://www.alibabacloud.com/en/videos?_p_lc=1,unknown,Video Center: Learn All About Alibaba Cloud,https://www.youtube.com/watch?v=3rdsgU_I-lU,youtube_embed,Alibaba AI Model Studio Everything You NEED to Know! - YouTube,https://www.youtube.com/watch?v=ATmLFqBoOFs,youtube_embed,Alibaba Cloud—WUYING Workspace - YouTube,https://www.youtube.com/playlist?list=PLSs7f2cJ9zZBzDGKw6LLIQCpfoO6A-3NW,youtube_embed,Computing - YouTube,,,,,,,,,,,,,,,,,,
Anthropic,anthropic.com,https://www.anthropic.com,,91.0,896469,30099,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=TotDJcTLbYM,youtube_embed,AI Prompting Guide: Anthropic Console Demo - YouTube,https://www.youtube.com/watch?v=CpDM2ZXapBs,youtube_embed,Anthropic's Claude Co-work Just Made ChatGPT Look ... - YouTube,https://www.youtube.com/watch?v=Iabue7wtE4g,youtube_embed,Anthropic Computer Use - Hands On Tutorial - YouTube,https://www.youtube.com/watch?v=zFv70kJMzSs,youtube_embed,Report Drafting & Due Diligence Demo with Box AI - YouTube,,,,,,,,,,,,,,,,,,
Arch Labs,cl.cam.ac.uk,https://www.cl.cam.ac.uk/teaching/1314/ECAD+Arch/labs/files/tPad_User_Manual.pdf,,91.0,7767,2468,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=OUx9tbSTUbw,youtube_embed,Visions & Voices - Family Office Interview with Arch Labs CEO,https://www.youtube.com/watch?v=uJHiR61FZE4,youtube_embed,Visions & Voices - Transforming Family Office Operations with AI,,,,,,,,,,,,,,,,,,,,,,,,
Asana,asana.com,https://www.asana.com,,91.0,4443111,179293,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=7bgvz31MHIw,youtube_embed,Asana Demo: Overview And Features Walkthrough - YouTube,https://www.youtube.com/watch?v=wxSRHrx4qho,youtube_embed,Asana Tutorial for Beginners (2025) - YouTube,https://asana.com/demo/main,unknown,Asana Demo: Work & Project Management Made Easy,https://www.youtube.com/watch?v=yyn7FfHKO90,youtube_embed,Introduction to Asana for Absolute Beginners - YouTube,https://help.asana.com/s/video-tutorials,unknown,Asana - Video Tutorials,,,,,,,,,,,,,,,
Beehiiv,product.beehiiv.com,https://product.beehiiv.com/p/welcome-to-the-new-beehiiv,,91.0,432,64,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=8Lksj9W-umk,youtube_embed,Beehiiv Tutorial for Beginners: How to Get Started in Just 9 Minutes,https://www.youtube.com/watch?v=JAZPKJUCtPI,youtube_embed,How to create Digital Products in beehiiv (Tutorial) - YouTube,https://www.youtube.com/playlist?list=PLM4kOja-yPM51S6K79fuN1nVJAx45P9z7,youtube_embed,Start and grow a newsletter with beehiiv - YouTube,https://www.youtube.com/watch?v=0ODWnYdUa08,youtube_embed,Beehiiv Product Demonstration and Features Walkthrough - YouTube,,,,,,,,,,,,,,,,,,
Box,box.com,https://www.box.com,,91.0,988591,29556,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=fh4c0jESVMU,youtube_embed,Box.com Tutorial for Newbies | How to Use Box.com (demo) - YouTube,https://www.box.com/en-ca/content-management/demo,unknown,Product Demo | Box,https://www.youtube.com/watch?v=qziZtdiUex4,youtube_embed,Box Sign Demo - YouTube,https://www.youtube.com/watch?v=_dj7M0mhAUg,youtube_embed,Box.com Review | Is It Still Worth Using? - YouTube,,,,,,,,,,,,,,,,,,
Brevo,brevo.com,https://www.brevo.com,CRM Software,91.0,642353,22307,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=M95g-QZ9L3E,youtube_embed,Brevo Demo & Tutorial for Beginners (with Powerful AI Assistant),https://www.youtube.com/watch?v=k2qX1kY3Xyg,youtube_embed,Brevo CRM Tutorial For Beginners (How To Use Brevo CRM 2024),https://www.youtube.com/watch?v=0m_QTzn4xs8,youtube_embed,Brevo — The most approachable CRM suite - YouTube,https://www.youtube.com/watch?v=rFZzZ9tfj5U&vl=en,youtube_embed,Ultimate Email Marketing Tutorial For 2026 - YouTube,,,,,,,,,,,,,,,,,,
Buffer,support.buffer.com,https://support.buffer.com/article/598-what-is-buffer-and-where-can-i-watch-a-demo,,91.0,5478,1310,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=z2YiknaxxV4,youtube_embed,Getting Started with Buffer Tutorial - YouTube,https://www.youtube.com/watch?v=lJf_JwIhts8,youtube_embed,Buffer Tutorial | Best Social Media Management Software for Small ...,https://www.youtube.com/watch?v=11xXAiqlPco,youtube_embed,How To Use Buffer | Best Social Media Management Software for ...,https://www.youtube.com/watch?v=iKskKyoDw00,youtube_embed,Buffer Tutorial For Social Media Management - YouTube,,,,,,,,,,,,,,,,,,
Catalyst,video.cisco.com,https://video.cisco.com/detail/video/6331760965112,,91.0,5287,2072,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=rjLDvET4Eqc,youtube_embed,Catalyst Starter demo video - YouTube,https://video.cisco.com/detail/video/6331760965112,unknown,Cisco Catalyst Center Overview Demo - Cisco Video Portal,https://www.youtube.com/watch?v=eYhjlMCgMrc,youtube_embed,Catalyst 101 – Part 1 – Introduction to Catalyst - YouTube,https://www.youtube.com/watch?v=REYQxgOIj-4,youtube_embed,Coach Catalyst 12/23 Quick Demo - YouTube,,,,,,,,,,,,,,,,,,
Census,census.gov,https://www.census.gov/library/video.html,,91.0,1137756,154074,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=nsWll473s08,youtube_embed,Census Product Live Demo - YouTube,https://www.healthcare.dimins.com/resources/videos/census/,unknown,Hospital Census Software Demonstration Video Recording,https://www.youtube.com/watch?v=MQcVp3uR3I4,youtube_embed,Census for Hubspot [Demo] - YouTube,https://www.census.gov/library/video/2019/2020-census-new-construction-program-webinar.html,unknown,2020 Census New Construction Program Webinar,,,,,,,,,,,,,,,,,,
Cloudinary,cloudinary.com,https://www.cloudinary.com,,91.0,1335151,37065,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=Qi7ZZDURAHA,youtube_embed,Cloudinary for Salesforce Marketing Cloud App - YouTube,https://demo.cloudinary.com/video-player/,unknown,Cloudinary HTML5 Video Player - Demos,https://www.youtube.com/watch?v=wAmixnj3QOM,youtube_embed,Tutorial - Using the Cloudinary CLI to Call APIs - YouTube,https://www.youtube.com/watch?v=UL07rxFK3_U,youtube_embed,Adding Overlays on Images and Videos with Cloudinary at Scale,,,,,,,,,,,,,,,,,,
Cloudways,cloudways.com,https://www.cloudways.com,,91.0,137331,11831,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=sOFV4-rWDmw&vl=en,youtube_embed,Cloudways Tutorial Part 2: Easy Step-by-Step Cloud Hosting Setup ...,https://www.youtube.com/watch?v=we-B4yRDs_U,youtube_embed,How to Set Up Cloud Hosting Step-by-Step (Cloudways 2019),https://www.youtube.com/watch?v=uRuQWYgV8BU,youtube_embed,How to Launch a WordPress Site on Cloudways | A Beginner's Guide,https://www.youtube.com/watch?v=NWZ0yCev-ns,youtube_embed,What is Varnish Cache on Cloudways? (WordPress demo) - YouTube,,,,,,,,,,,,,,,,,,
Cognito Forms,cognitoforms.com,https://www.cognitoforms.com,,91.0,45604,2648,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=zSWGRVlgDzQ,youtube_embed,Creating Data Lookups Part 2: Basic lookups - YouTube,https://www.youtube.com/playlist?list=PLbRU5h4G-Njbp2kxGvqlRxSMOUD1HbWRz,youtube_embed,Video Tutorials - YouTube,https://www.youtube.com/watch?v=DnPIzDBMivw,youtube_embed,How to Create Notion Item on Cognito Forms Submission - YouTube,https://www.youtube.com/watch?v=d4E-37IeL5I,youtube_embed,How to Add Cognito Forms Submission in Google Sheets - YouTube,,,,,,,,,,,,,,,,,,
Confluence,atlassian.com,https://www.atlassian.com/software/confluence/demo,,91.0,5643408,201836,Website Video Scrape,No,,,Yes,12,https://www.atlassian.com/software/confluence/demo,unknown,Confluence Product Demo | Atlassian,https://www.youtube.com/watch?v=WWtbedZE-0Y,youtube_embed,Demo: Get started quickly in Confluence - YouTube,https://www.youtube.com/@confluencebyatlassian,youtube_embed,Atlassian Confluence - YouTube,https://www.youtube.com/watch?v=IZJmdvoXeQs,youtube_embed,Confluence Tutorial #1 - Introduction to Confluence - YouTube,https://www.youtube.com/playlist?list=PLaD4FvsFdarR9RNlvUfee_iJ6WKRsRJn4,youtube_embed,JIRA Software - Demos - YouTube,https://www.atlassian.com/software/jira/demo,unknown,Join a Live Jira Demo & Q&A - Atlassian,https://www.youtube.com/watch?v=8jWKwiIcWPI,youtube_embed,Ultimate Jira Tutorial for Beginners | Free Agile Project Management ...,https://www.youtube.com/watch?v=0r8n-WVIRDc,youtube_embed,JIRA Software Product Demo - YouTube,https://www.youtube.com/watch?v=Zje6bMeiqjk,youtube_embed,Introduction to Jira Product Discovery | Atlassian - YouTube,https://www.atlassian.com/software/jira/product-discovery/demo,unknown,Demo: Introduction to Jira Product Discovery
Contactually,pcmag.com,https://www.pcmag.com/news/8-ways-to-save-time-using-contactually-crm,,91.0,7193064,709539,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=YX0uLXd-geA,youtube_embed,Contactually CRM Demo - YouTube,https://technologyadvice.com/blog/videos/page/5/,unknown,videos Archives | Page 5 of 36 | TechnologyAdvice,,,,,,,,,,,,,,,,,,,,,,,,
ConvertKit,shared-legacy-farms.kit.com,https://shared-legacy-farms.kit.com/af81e17caf,,91.0,,,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=gCD9mXcgf9o,youtube_embed,ConvertKit Tutorial (2024): The COMPLETE Step-By-Step ... - YouTube,https://www.youtube.com/watch?v=aEmWjNxiJlQ,youtube_embed,ConvertKit Demo - HOW Does it Work? - YouTube,https://www.youtube.com/watch?v=t5e-9N3snN8,youtube_embed,ConvertKit Demo & Tutorial (Email Marketing) - YouTube,https://www.youtube.com/watch?v=0fWyV_L9MRw,youtube_embed,ConvertKit Demo (& Why it's the Best Email Marketing Software),,,,,,,,,,,,,,,,,,
Coursera,coursera.org,https://www.coursera.org/business/resources/ebook/skill-tracks-demo,,91.0,14388935,469404,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=AtA8hhaqHFE,youtube_embed,Coursera Lightning Demo: From Spreadsheets to Applications,https://www.youtube.com/watch?v=1cfrQLoJMPI,youtube_embed,"Guided Portfolio Projects on Coursera | Python, SQL, Excel, Power ...",https://www.youtube.com/playlist?list=PLVext98k2evgxrDYUDMGWNWAgq2wODOYM,youtube_embed,Coursera Enterprise - YouTube,https://m.youtube.com/@courseraforbusiness/videos?view=0&sort=dd&shelf_id=2,youtube_embed,Coursera for Business - YouTube,https://www.youtube.com/watch?v=2L2nRsMczLY,youtube_embed,Short Educational Videos for Adults: Demo of Clips from Coursera,,,,,,,,,,,,,,,
