Company Name,Domain,Website,Category,Domain Rating,Organic Traffic,Organic Keywords,YouTube Channel,Selected Video URL,Video Source,Page URL,Trim Start,Trim End,Dubbed To,Synthesia Share Link,Synthesia GIF URL,Outreach Status,Matched Customer,Customer Lifecycle,Match Type
Pro Rank Tracker,proranktracker.com,https://www.proranktracker.com,,,,,https://www.youtube.com/c/ProRankTracker-videos,https://www.youtube.com/watch?v=5BLQXZ1X-v0,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/4043a644-606c-4a1f-962e-788f1b4e6bc7,https://synthesia-ttv-data.s3.amazonaws.com/video_data/4043a644-606c-4a1f-962e-788f1b4e6bc7/transfers/rendered_video.gif,SAFE,,,
Procurement Sciences,procurementsciences.com,https://www.procurementsciences.com,,,,,https://www.youtube.com/channel/UC5e10LOXalm-zHPsafo2c0g,https://www.youtube.com/watch?v=Rihcgs2SAAw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/82d62534-b5fa-4733-bc48-73305e6e1d54,https://synthesia-ttv-data.s3.amazonaws.com/video_data/82d62534-b5fa-4733-bc48-73305e6e1d54/transfers/rendered_video.gif,SAFE,,,
ProdPad,prodpad.com,https://www.prodpad.com,,,,,https://www.youtube.com/channel/UCXHOx5Ed-6sHPujypIlhdMA,https://www.youtube.com/watch?v=X9-aEH8__Cw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/d604184c-d4f7-4e47-a1ca-e7abc7d891d5,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d604184c-d4f7-4e47-a1ca-e7abc7d891d5/transfers/rendered_video.gif,SAFE,,,
Productplan,productplan.com,https://www.productplan.com,,,,,https://www.youtube.com/channel/UCKsDEo4_LJQ7WuzX184CEzw,https://www.youtube.com/watch?v=_YZ60WA-hg0,youtube_channel,,0:02,0:30,es,https://share.synthesia.io/afbc7038-142d-4f4a-b4bb-9084e5edfef5,https://synthesia-ttv-data.s3.amazonaws.com/video_data/afbc7038-142d-4f4a-b4bb-9084e5edfef5/transfers/rendered_video.gif,SAFE,,,
project44,project44.com,https://www.project44.com,,,,,https://www.youtube.com/channel/UCuV2GnLYcZ2-0DwfdSkYbuw,https://www.youtube.com/watch?v=N_TEaKP5s_c,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/e5bab9d5-6952-427e-b407-a21ec5395eb0,https://synthesia-ttv-data.s3.amazonaws.com/video_data/e5bab9d5-6952-427e-b407-a21ec5395eb0/transfers/rendered_video.gif,SAFE,,,
ProofHub,proofhub.com,https://www.proofhub.com,,,,,https://www.youtube.com/channel/UCnEk00v0ThswMueZrK8gZJw,https://www.youtube.com/watch?v=7lmuHJgLe-s,youtube_channel,,0:00,0:30,,,,SAFE,,,
PROS,pros.com,https://www.pros.com,,,,,https://www.youtube.com/user/PROSpricing,https://www.youtube.com/watch?v=CwWQWQmTQEY,youtube_channel,,0:04,0:30,es,https://share.synthesia.io/04bac2a0-1f10-4da9-a935-7997b83ea29e,https://synthesia-ttv-data.s3.amazonaws.com/video_data/04bac2a0-1f10-4da9-a935-7997b83ea29e/transfers/rendered_video.gif,SAFE,,,
Proto.io,protoio.com,https://www.protoio.com,,,,,https://www.youtube.com/channel/UCOA-euTCshrjdgFQRW7htJg,https://www.youtube.com/watch?v=AhBgHv0XUAA,youtube_channel,,0:03,0:30,es,https://share.synthesia.io/744624c0-599f-4d92-bb49-6274d5f2a793,https://synthesia-ttv-data.s3.amazonaws.com/video_data/744624c0-599f-4d92-bb49-6274d5f2a793/transfers/rendered_video.gif,SAFE,,,
ProtoPie,protopie.com,https://www.protopie.com,,,,,https://www.youtube.com/channel/UCllYBy6omv9gwCk5jte-YtA,https://www.youtube.com/watch?v=1saL0H5sY2c,youtube_channel,,0:05,0:30,es,https://share.synthesia.io/a59a9f19-49e7-4a90-b88c-89c8a3ec44ce,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a59a9f19-49e7-4a90-b88c-89c8a3ec44ce/transfers/rendered_video.gif,SAFE,,,
Publer,publer.com,https://www.publer.com,,,,,https://www.youtube.com/@publer,https://www.youtube.com/watch?v=gGBDzCfp3mw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/bf14d239-303d-43a5-92b2-ba998c5c4769,https://synthesia-ttv-data.s3.amazonaws.com/video_data/bf14d239-303d-43a5-92b2-ba998c5c4769/transfers/rendered_video.gif,SAFE,,,
Pulumi,pulumi.com,https://www.pulumi.com,,,,,https://www.youtube.com/channel/UC2Dhyn4Ev52YSbcpfnfP0Mw,https://www.youtube.com/watch?v=eej6B8FA8v4,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/f1736948-03ef-40ba-9991-dcc9c9a0172c,https://synthesia-ttv-data.s3.amazonaws.com/video_data/f1736948-03ef-40ba-9991-dcc9c9a0172c/transfers/rendered_video.gif,SAFE,,,
Pushwoosh,pushwoosh.com,https://www.pushwoosh.com,,,,,https://www.youtube.com/channel/UCXL3AVQUxECljGI8vVCBPpQ,https://www.youtube.com/watch?v=7vrh-IP_ng0,youtube_channel,,0:02,0:30,es,https://share.synthesia.io/46ae88d4-de73-4498-bbc8-b6a59735a974,https://synthesia-ttv-data.s3.amazonaws.com/video_data/46ae88d4-de73-4498-bbc8-b6a59735a974/transfers/rendered_video.gif,SAFE,,,
Qualtrics,qualtrics.com,https://www.qualtrics.com,,,,,https://www.youtube.com/user/QualtricsSoftware,https://www.youtube.com/watch?v=SLoXf0S-LZs,youtube_channel,,0:06,0:30,es,https://share.synthesia.io/2298dcaa-a4bf-4638-aa0f-851c3216a46a,https://synthesia-ttv-data.s3.amazonaws.com/video_data/2298dcaa-a4bf-4638-aa0f-851c3216a46a/transfers/rendered_video.gif,SAFE,,,
Resend,resend.com,https://www.resend.com,,,,,https://www.youtube.com/@resendlabs,https://www.youtube.com/watch?v=gt4ooxrulRc,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/1aefc7b2-87b1-4717-bda7-833033e1afba,https://synthesia-ttv-data.s3.amazonaws.com/video_data/1aefc7b2-87b1-4717-bda7-833033e1afba/transfers/rendered_video.gif,SAFE,,,
Respona,respona.com,https://www.respona.com,,,,,https://www.youtube.com/channel/UCCBCMZbf25xR3V0XZnBzInQ,https://www.youtube.com/watch?v=ysqMlTK96w8,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/24297087-c23d-4a2e-b1cf-1db192bba3cc,https://synthesia-ttv-data.s3.amazonaws.com/video_data/24297087-c23d-4a2e-b1cf-1db192bba3cc/transfers/rendered_video.gif,SAFE,,,
RethinkFirst,rethinkfirst.com,https://www.rethinkfirst.com,,,,,https://www.youtube.com/c/RethinkFirst,https://www.youtube.com/watch?v=p03AiNBlX-k,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a493c2cd-8057-4e1d-a47a-16f7c236486e,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a493c2cd-8057-4e1d-a47a-16f7c236486e/transfers/rendered_video.gif,SAFE,,,
Retool,retool.com,https://www.retool.com,,,,,https://www.youtube.com/@Retool,https://www.youtube.com/watch?v=xzQ-UBuTvFs,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/8e9aa5c0-f1dd-4055-9804-3641d4894aeb,https://synthesia-ttv-data.s3.amazonaws.com/video_data/8e9aa5c0-f1dd-4055-9804-3641d4894aeb/transfers/rendered_video.gif,SAFE,,,
Rippling,rippling.com,https://www.rippling.com,,,,,https://www.youtube.com/@ripplinghq,https://www.youtube.com/watch?v=guczhY00BCs,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/8f6fd72b-51bc-41d3-ad8a-e8ca05b2e8a5,https://synthesia-ttv-data.s3.amazonaws.com/video_data/8f6fd72b-51bc-41d3-ad8a-e8ca05b2e8a5/transfers/rendered_video.gif,SAFE,,,
Rise Vision,risevision.com,https://www.risevision.com,,,,,https://www.youtube.com/c/RiseVision,https://www.youtube.com/watch?v=dFRLwrs8fw8,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/530daaa0-632a-492c-9839-3e00cf20fdfa,https://synthesia-ttv-data.s3.amazonaws.com/video_data/530daaa0-632a-492c-9839-3e00cf20fdfa/transfers/rendered_video.gif,SAFE,,,
Rosetta Stone,rosettastone.com,https://www.rosettastone.com,,,,,https://www.youtube.com/user/rosettastone,https://www.youtube.com/watch?v=oEiAgqNtJF0,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/2fd75ea0-b8df-4ac6-8117-72640e2e221c,https://synthesia-ttv-data.s3.amazonaws.com/video_data/2fd75ea0-b8df-4ac6-8117-72640e2e221c/transfers/rendered_video.gif,SAFE,,,
Rotacloud,rotacloud.com,https://www.rotacloud.com,,,,,https://youtube.com/channel/UCHJb-Hnmuyl2jjdSXFjfu1Q,https://www.youtube.com/watch?v=KRV5Z5htVYg,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/717f29fa-962e-42fe-a256-23ef6cd4e769,https://synthesia-ttv-data.s3.amazonaws.com/video_data/717f29fa-962e-42fe-a256-23ef6cd4e769/transfers/rendered_video.gif,SAFE,,,
RunwayML,runwayml.com,https://www.runwayml.com,,,,,https://www.youtube.com/c/RunwayML,https://www.youtube.com/watch?v=IRxGEaap4Wc,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/4d6ec627-0835-421f-81d5-846fb66f968b,https://synthesia-ttv-data.s3.amazonaws.com/video_data/4d6ec627-0835-421f-81d5-846fb66f968b/transfers/rendered_video.gif,SAFE,,,
Rutter,rutter.com,https://www.rutter.com,,,,,https://www.youtube.com/channel/UCUAgMzRN9jVLZoH6EXTL-RA,https://www.youtube.com/watch?v=_ykyAEVhdg0,youtube_channel,,2:25,2:45,es,https://share.synthesia.io/3579a804-f72b-4893-a700-200f25d27b4a,https://synthesia-ttv-data.s3.amazonaws.com/video_data/3579a804-f72b-4893-a700-200f25d27b4a/transfers/rendered_video.gif,SAFE,,,
Rydoo,rydoo.com,https://www.rydoo.com,,,,,https://www.youtube.com/channel/UCTZYj7vm_ZcsGFL18jWHt_A,https://www.youtube.com/watch?v=x3Bz1q-wjdo,youtube_channel,,0:02,0:30,es,https://share.synthesia.io/7329b59c-3f47-44df-8341-3ca153e223fe,https://synthesia-ttv-data.s3.amazonaws.com/video_data/7329b59c-3f47-44df-8341-3ca153e223fe/transfers/rendered_video.gif,SAFE,,,
SalesHood,saleshood.com,https://www.saleshood.com,,,,,https://www.youtube.com/channel/UCKoNGeQ_nS_RfJDuskucEUA,https://www.youtube.com/watch?v=wa8zU7Emwas,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/89da2cc6-6fe1-4cc0-a197-bfdddb278f3b,https://synthesia-ttv-data.s3.amazonaws.com/video_data/89da2cc6-6fe1-4cc0-a197-bfdddb278f3b/transfers/rendered_video.gif,SAFE,,,
Scalekit,scalekit.com,https://www.scalekit.com,,,,,https://www.youtube.com/channel/UC4_ygw5mMepy25XSYJRB1Iw,https://www.youtube.com/watch?v=y7X4G4V1K6I,youtube_channel,,0:09,0:30,es,https://share.synthesia.io/5921591e-4de4-459d-9be4-f61c08ced762,https://synthesia-ttv-data.s3.amazonaws.com/video_data/5921591e-4de4-459d-9be4-f61c08ced762/transfers/rendered_video.gif,SAFE,,,
Scaleway,scaleway.com,https://www.scaleway.com,,,,,https://www.youtube.com/@scaleway-cloud,https://www.youtube.com/watch?v=QtF4DPHVKt4,youtube_channel,,0:04,0:30,es,https://share.synthesia.io/b4f6c592-4c7c-44d7-a55f-972821f6dcac,https://synthesia-ttv-data.s3.amazonaws.com/video_data/b4f6c592-4c7c-44d7-a55f-972821f6dcac/transfers/rendered_video.gif,SAFE,,,
SchoolAuction,schoolauction.com,https://www.schoolauction.com,,,,,https://www.youtube.com/@SchoolauctionNet,https://www.youtube.com/watch?v=bwVugM9gyF0,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/759291c9-049e-46c5-bcd3-64a1196d1c26,https://synthesia-ttv-data.s3.amazonaws.com/video_data/759291c9-049e-46c5-bcd3-64a1196d1c26/transfers/rendered_video.gif,SAFE,,,
NordPass,nordpass.com,https://www.nordpass.com,,,,,https://www.youtube.com/c/NordPassPasswordManager,https://www.youtube.com/watch?v=Wo6Gjs6sd1s,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/88f9ca39-001d-443d-9e76-c0758d7459ac,https://synthesia-ttv-data.s3.amazonaws.com/video_data/88f9ca39-001d-443d-9e76-c0758d7459ac/transfers/rendered_video.gif,SAFE,,,
NoxInfluencer,noxinfluencer.com,https://www.noxinfluencer.com,,,,,https://www.youtube.com/@noxinfluencer6963,https://www.youtube.com/watch?v=vlevB9k7XPc,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/ffe09298-b041-427e-b859-08ed1d3debc5,https://synthesia-ttv-data.s3.amazonaws.com/video_data/ffe09298-b041-427e-b859-08ed1d3debc5/transfers/rendered_video.gif,SAFE,,,
Nudge Security,nudgesecurity.com,https://www.nudgesecurity.com,,,,,https://www.youtube.com/@Nudge_Security,https://www.youtube.com/watch?v=NhnBfiQ2lKM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/42e7da37-9fff-4aa3-af1a-e4598fc8c40c,https://synthesia-ttv-data.s3.amazonaws.com/video_data/42e7da37-9fff-4aa3-af1a-e4598fc8c40c/transfers/rendered_video.gif,SAFE,,,
Nulogy,nulogy.com,https://www.nulogy.com,,,,,https://www.youtube.com/@mingo-smart-factory,https://www.youtube.com/watch?v=ilQUSdXTlUg,youtube_channel,,0:05,0:30,es,https://share.synthesia.io/73a33f66-2db7-4f69-becc-6444fe4e6e80,https://synthesia-ttv-data.s3.amazonaws.com/video_data/73a33f66-2db7-4f69-becc-6444fe4e6e80/transfers/rendered_video.gif,SAFE,,,
Nurx,nurx.com,https://www.nurx.com,,,,,https://www.youtube.com/channel/UCbPSriZYuAbZ68bknti_50w,https://www.youtube.com/watch?v=wCux3Odwifk,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a33e4bb5-6c75-409f-8e0a-c98f08efa93b,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a33e4bb5-6c75-409f-8e0a-c98f08efa93b/transfers/rendered_video.gif,SAFE,,,
Nylas,nylas.com,https://www.nylas.com,,,,,https://www.youtube.com/c/nylas,https://www.youtube.com/watch?v=Qrsm1omDwOs,youtube_channel,,0:44,1:10,es,https://share.synthesia.io/f0ec70b4-a343-4a68-b85c-0c7ea82fcce2,https://synthesia-ttv-data.s3.amazonaws.com/video_data/f0ec70b4-a343-4a68-b85c-0c7ea82fcce2/transfers/rendered_video.gif,SAFE,,,
Octopus Deploy,octopusdeploy.com,https://www.octopusdeploy.com,,,,,https://www.youtube.com/c/Octopusdeploy,https://www.youtube.com/watch?v=9A4kR5_x_mo,youtube_channel,,0:17,0:45,es,https://share.synthesia.io/992c9c54-001a-4970-abb0-bff719b5eb91,https://synthesia-ttv-data.s3.amazonaws.com/video_data/992c9c54-001a-4970-abb0-bff719b5eb91/transfers/rendered_video.gif,SAFE,,,
Omnisend,omnisend.com,https://www.omnisend.com,,,,,https://www.youtube.com/channel/UCy0iaBjHUoF0DIbg8Ygj31A,https://www.youtube.com/watch?v=rwJiG7IHwnI,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/43cadf91-fe3a-45b3-83c9-36860e96b359,https://synthesia-ttv-data.s3.amazonaws.com/video_data/43cadf91-fe3a-45b3-83c9-36860e96b359/transfers/rendered_video.gif,SAFE,,,
One Click LCA,oneclicklca.com,https://www.oneclicklca.com,,,,,https://www.youtube.com/@oneclicklca,https://www.youtube.com/watch?v=Q9E8Ke4Sd4E,youtube_channel,,0:15,0:45,es,https://share.synthesia.io/9ae7fea8-9e42-42b1-b023-78cbf33952c0,https://synthesia-ttv-data.s3.amazonaws.com/video_data/9ae7fea8-9e42-42b1-b023-78cbf33952c0/transfers/rendered_video.gif,SAFE,,,
OneSignal,onesignal.com,https://www.onesignal.com,,,,,https://www.youtube.com/channel/UCe63d5EDQsSkOov-bIE_8Aw,https://www.youtube.com/watch?v=AqTxYxNjT_0,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/4d0cdbe6-6d78-4c58-9be6-4c248ecb99eb,https://synthesia-ttv-data.s3.amazonaws.com/video_data/4d0cdbe6-6d78-4c58-9be6-4c248ecb99eb/transfers/rendered_video.gif,SAFE,,,
OneTrust,onetrust.com,https://www.onetrust.com,,,,,https://www.youtube.com/@OneTrust,https://www.youtube.com/watch?v=rtl7Ef3bKc8,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/dc34d891-cc46-4be7-9c5f-febf6047700d,https://synthesia-ttv-data.s3.amazonaws.com/video_data/dc34d891-cc46-4be7-9c5f-febf6047700d/transfers/rendered_video.gif,SAFE,,,
OpenBOM,openbom.com,https://www.openbom.com,,,,,https://www.youtube.com/channel/UCCYTcA4b5_cDTaME5N8CYzw,https://www.youtube.com/watch?v=lZgjaFmKWIQ,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/ef497048-95b6-4fee-8625-4ff308f5653c,https://synthesia-ttv-data.s3.amazonaws.com/video_data/ef497048-95b6-4fee-8625-4ff308f5653c/transfers/rendered_video.gif,SAFE,,,
OpenProject,openproject.com,https://www.openproject.com,,,,,https://www.youtube.com/c/OpenProjectCommunity,https://www.youtube.com/watch?v=A0jgNYXkKzM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/9c98f56d-6e19-4fa2-a22b-85ea94042d2a,https://synthesia-ttv-data.s3.amazonaws.com/video_data/9c98f56d-6e19-4fa2-a22b-85ea94042d2a/transfers/rendered_video.gif,SAFE,,,
Optimizely,optimizely.com,https://www.optimizely.com,,,,,https://www.youtube.com/@Optimizely,https://www.youtube.com/watch?v=pRKg4f5R3xA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/0ae0841f-e41b-4585-8ae0-74aa8c39406c,https://synthesia-ttv-data.s3.amazonaws.com/video_data/0ae0841f-e41b-4585-8ae0-74aa8c39406c/transfers/rendered_video.gif,SAFE,,,
QuestionPro,questionpro.com,https://www.questionpro.com,,,,,https://www.youtube.com/user/QuestionPro,https://www.youtube.com/watch?v=4Z77OKYwLNw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/9ceb0f1f-5a16-4a8b-9d6f-e02fb8d84a82,https://synthesia-ttv-data.s3.amazonaws.com/video_data/9ceb0f1f-5a16-4a8b-9d6f-e02fb8d84a82/transfers/rendered_video.gif,SAFE,,,
Rasa,rasa.com,https://www.rasa.com,,,,,https://www.youtube.com/channel/UCJ0V6493mLvqdiVwOKWBODQ,https://www.youtube.com/watch?v=PqkvWkJCOjY,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/1afdb459-e454-4894-a80c-a5dc059a49b9,https://synthesia-ttv-data.s3.amazonaws.com/video_data/1afdb459-e454-4894-a80c-a5dc059a49b9/transfers/rendered_video.gif,SAFE,,,
Ravetree,ravetree.com,https://www.ravetree.com,,,,,https://www.youtube.com/channel/UCSRdGVgvuSjgMYXgZyc5lGw,https://www.youtube.com/watch?v=8ibS60AfmzQ,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/d9262ce8-351b-4195-b060-e87e75eb1cba,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d9262ce8-351b-4195-b060-e87e75eb1cba/transfers/rendered_video.gif,SAFE,,,
Razorpay,razorpay.com,https://www.razorpay.com,,,,,https://www.youtube.com/@Razorpayindia,https://www.youtube.com/watch?v=nm4Zr0PfiYU,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/675d38da-2af3-4048-89eb-7b06824b60f9,https://synthesia-ttv-data.s3.amazonaws.com/video_data/675d38da-2af3-4048-89eb-7b06824b60f9/transfers/rendered_video.gif,SAFE,,,
Reachdesk,reachdesk.com,https://www.reachdesk.com,,,,,https://www.youtube.com/channel/UCMEcP1awRrA0E_69E5CylwA,https://www.youtube.com/watch?v=3XUu3Ffx3xk,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/d3c99f1e-e6f5-47fb-ad06-5b766b1f9257,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d3c99f1e-e6f5-47fb-ad06-5b766b1f9257/transfers/rendered_video.gif,SAFE,,,
Real Geeks,realgeeks.com,https://www.realgeeks.com,,,,,https://www.youtube.com/@Realgeeks,https://www.youtube.com/watch?v=N10pUpxZ2lQ,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/e9855c06-ac19-4b6e-a209-dcadc269f05d,https://synthesia-ttv-data.s3.amazonaws.com/video_data/e9855c06-ac19-4b6e-a209-dcadc269f05d/transfers/rendered_video.gif,SAFE,,,
RealPage,realpage.com,https://www.realpage.com,,,,,https://www.youtube.com/user/RealPageMedia,https://www.youtube.com/watch?v=82XkERzilt0,youtube_channel,,0:10,0:30,es,https://share.synthesia.io/bccf1cf3-d54b-4602-9a3e-e3175e39eb27,https://synthesia-ttv-data.s3.amazonaws.com/video_data/bccf1cf3-d54b-4602-9a3e-e3175e39eb27/transfers/rendered_video.gif,SAFE,,,
Reclaim.ai,reclaimai.com,https://www.reclaimai.com,,,,,https://www.youtube.com/@reclaimai,https://www.youtube.com/watch?v=QmomxgdmbWM,youtube_channel,,0:05,0:30,es,https://share.synthesia.io/6fafe0a3-58e1-4930-b6ac-c33093ada66d,https://synthesia-ttv-data.s3.amazonaws.com/video_data/6fafe0a3-58e1-4930-b6ac-c33093ada66d/transfers/rendered_video.gif,SAFE,,,
Redocly,redocly.com,https://www.redocly.com,,,,,https://www.youtube.com/@redocly,https://www.youtube.com/watch?v=rZQWppM_mJc,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/3093d51a-c820-42f3-b77c-b93146170293,https://synthesia-ttv-data.s3.amazonaws.com/video_data/3093d51a-c820-42f3-b77c-b93146170293/transfers/rendered_video.gif,SAFE,,,
Redpanda,redpanda.com,https://www.redpanda.com,,,,,https://www.youtube.com/@RedpandaData,https://www.youtube.com/watch?v=lz-V7JW3q4Y,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/6a3ba089-d2aa-4099-a356-219232ad32e1,https://synthesia-ttv-data.s3.amazonaws.com/video_data/6a3ba089-d2aa-4099-a356-219232ad32e1/transfers/rendered_video.gif,SAFE,,,
ReliaQuest,reliaquest.com,https://www.reliaquest.com,,,,,https://www.youtube.com/channel/UCdPuTyaN5bU3_GmCNFgzl3Q,https://www.youtube.com/watch?v=kxQy36vQ_FU,youtube_channel,,0:05,0:30,es,https://share.synthesia.io/4f14ccf1-06ec-4655-8443-18965c71252b,https://synthesia-ttv-data.s3.amazonaws.com/video_data/4f14ccf1-06ec-4655-8443-18965c71252b/transfers/rendered_video.gif,SAFE,,,
Remofirst,remofirst.com,https://www.remofirst.com,,,,,https://www.youtube.com/@remofirst,https://www.youtube.com/watch?v=RtcxK5ezuNI,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a9ba56b8-bce2-428c-99df-da45319fae70,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a9ba56b8-bce2-428c-99df-da45319fae70/transfers/rendered_video.gif,SAFE,,,
Remove.bg,removebg.com,https://www.removebg.com,,,,,https://www.youtube.com/@removebg.official,https://www.youtube.com/watch?v=TxVAdPM_Y6Q,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/42156ed3-d0c8-4127-8076-1d693ef9bde1,https://synthesia-ttv-data.s3.amazonaws.com/video_data/42156ed3-d0c8-4127-8076-1d693ef9bde1/transfers/rendered_video.gif,SAFE,,,
RentRedi,rentredi.com,https://www.rentredi.com,,,,,https://www.youtube.com/@RentRedi,https://www.youtube.com/watch?v=yG-tG0w4-OI,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/d88c415f-a370-4752-9f68-94a92667d8da,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d88c415f-a370-4752-9f68-94a92667d8da/transfers/rendered_video.gif,SAFE,,,
Reply.io,replyio.com,https://www.replyio.com,,,,,https://www.youtube.com/@replyio,https://www.youtube.com/watch?v=cPiWRucPJH4,youtube_channel,,0:00,0:30,,,,SAFE,,,
